FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-21a4,Maritime,Golfe,Golfe 4,Amoutivé,Tokoin hôpital,CS Baptiste Du Togo College,S/C IESG LOME CENTRE BP 2189,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Golfe-Est,Non,MEPSTA,POINT (1.2103830047423283 6.141108994557212)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-21a3,Maritime,Golfe,Golfe 4,Amoutivé,Tokoin hôpital,CSl Boshi College,S/C IESG LOME OUEST,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.211251666666667 6.140214999999992)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-21a2,Maritime,Golfe,Golfe 4,Amoutivé,Amoutive,CS The Rock Of Ages Education College,BP 601,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,autre,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2049246338214683 6.160026882609379)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-21a1,Maritime,Golfe,Golfe 4,Amoutivé,Gbadago,CS Ecole Les Émergents Collège,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2158571753360563 6.145561032720559)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-21a0,Maritime,Golfe,Golfe 4,Amoutivé,Gbadago,CS Le Grand Enseignant College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2152013906886767 6.144757057868976)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-219f,Maritime,Golfe,Golfe 4,Amoutivé,Bassadji,CI Franco Arabe Cgec,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Golfe-Est,Non,MEPSTA,POINT (1.2353566850156579 6.145328872858859)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-219e,Maritime,Golfe,Golfe 4,Amoutivé,Hanoukope,College Saint Antoine De Padoue De Hanoukope,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2162228086389912 6.136859007647298)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-219d,Maritime,Golfe,Golfe 4,Amoutivé,Doulassame,CS Eleve EPAnoui College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2266163639376124 6.1402351350414754)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-219c,Maritime,Golfe,Golfe 4,Amoutivé,Hanoukope,CPL Mon Bonheur College,BP31,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2200872781468686 6.137257303329669)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-219b,Maritime,Golfe,Golfe 4,Amoutivé,Doulassame,CS Nda College,BP 117,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2254433025221168 6.137315838532604)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-219a,Maritime,Golfe,Golfe 4,Amoutivé,Bassadji,CI Nouroul Islam,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.232526863079112 6.142952410776205)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2199,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avedji,EPL Emulation College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1752189399665363 6.198781919543843)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2198,Maritime,Golfe,Golfe 5,Aflao-Gakli,Totsi,CEG Totsi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1820697600158832 6.197921884369246)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2197,Maritime,Golfe,Golfe 5,Aflao-Gakli,Aflao soviepe,CEG Soviepe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1804052457550898 6.179071607148774)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2196,Maritime,Golfe,Golfe 5,Aflao-Gakli,Totsi gblinkome,CPL La Grace Eternelle,Non,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.184540721116226 6.19110275193122)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2195,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avedji elavagnon,Lycée Avedji Elavagnon College,18BP231LOME18,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1707449347377268 6.2077445940901)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2194,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avedji telessou,CS Le Brio College,BP18BP369,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1756295435159383 6.203759010893689)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2193,Maritime,Golfe,Golfe 5,Aflao-Gakli,Totsi,CS Le Triomphe Du Destin 2 College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.185818333333333 6.199028333333331)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2192,Maritime,Golfe,Golfe 5,Aflao-Gakli,Glinkome-avedji,CPL Le Mérite,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1795922190056836 6.19558956904524)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2191,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avedji,CS Le Stimulus College,BP 8034,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1737383767952738 6.193085328398203)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2190,Maritime,Golfe,Golfe 5,Aflao-Gakli,Soviepe,Complexe Scolaire Saint Antoine College,14281,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1839308360508143 6.177049478111795)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-218f,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avenou,IPl Auguste Le Grand College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.168833997364441 6.20604978076385)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-218e,Maritime,Golfe,Golfe 5,Aflao-Gakli,Kplinkome,Complexe Scolaire Anyinefa College,BP 823,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1806154630348933 6.195326431383955)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-218d,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avedji,CS Abel College,05BP01,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1742730922414477 6.2053345490652685)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-218c,Maritime,Golfe,Golfe 5,Aflao-Gakli,Ave maria,Complexe Scolaire God Is Alive Academy College,S/C BP 14330 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1859617384577956 6.170606874933517)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-218b,Maritime,Golfe,Golfe 5,Aflao-Gakli,Batome,CPL Semenyo,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1911603616472826 6.186909902112849)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-218a,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbalepedogan,CS Life Shaping College,04BP229 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.198919941468783 6.1894481161352966)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2189,Maritime,Golfe,Golfe 5,Aflao-Gakli,Tosti,CS Ameko Les Hommes De Demain Collège,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.193330074955246 6.189996888593336)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2188,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbalepedo,CPL Cerveau New Deal College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1996897201860504 6.190703776460899)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2187,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbalepedo,CS Venunye College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1960969658825054 6.197472556249847)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2186,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahome,CS Real College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1526726144373407 6.212345830210185)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2185,Maritime,Golfe,Golfe 5,Aflao-Gakli,Wessome,CS Elite La Providence College,08 BP80 156 / 91 42 41 40,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.163145116193172 6.194085161925577)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2184,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahomé,CPL EPAD,BP1807,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1598662272217621 6.1979013428791365)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2183,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahome,CEG Amadahome,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.158391666666666 6.199731666666669)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2182,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahome,CS Le Grand Espoir College Ga,04BP11,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1527168623516248 6.202848812497811)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2181,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahome,CS Le Grand Espoir Gb College,04BP11,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.151048562244919 6.202418050091816)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2180,Maritime,Golfe,Golfe 5,Aflao-Gakli,Ablogome,CS La Maitrise College,BP 3618,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1629770231219612 6.186143234066736)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-217f,Maritime,Golfe,Golfe 5,Aflao-Gakli,Adidogome,CS La Renovation Lycée,Nsp,"{Lundi,Mardi,Vendredi,Mercredi,Jeudi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1597025539106136 6.190718154417364)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-217e,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amandawome,CS Tchona Academie De Saint Esprit College,91153060,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1535958303908638 6.206863428453221)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-217d,Maritime,Golfe,Golfe 5,Aflao-Gakli,Adidogome,Lycée Adidogome 2 College,BP 4752,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1556083333333338 6.1930549999999975)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-217c,Maritime,Golfe,Golfe 5,Aflao-Gakli,Wonyome,Complexe Scolaire La Rénovation,BP 6065 TEL:90066020,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1596143789575086 6.190624782495093)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-217b,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahome,CS Anne Et Albert College,BP 804666,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1612928369796993 6.207428540292649)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-217a,Maritime,Golfe,Golfe 5,Aflao-Gakli,Djidjole,CS Kouvahey College,22257001/,"{Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1913354994976426 6.1769932943445935)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2179,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avenou,CEG Avenou,BP 80269 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1904493595396768 6.174240250835745)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2178,Maritime,Golfe,Golfe 5,Aflao-Gakli,Djidjole,Lycée De Djidjole College,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1923193505188978 6.176541622019908)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2177,Maritime,Golfe,Golfe 6,Baguida,Kpogan azintigome,CS Joseph Et Clement College,09BP 9169 Lome,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3778653570306572 6.186266906102605)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2176,Maritime,Golfe,Golfe 6,Baguida,Kpogan,CS Saint Esprit College De Kpogan,12BP388,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3779733218959453 6.188853895196991)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2175,Maritime,Golfe,Golfe 6,Baguida,Kpogan djavedji,CEG Kpogan Lambou CEG,12 BP 53,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Est,Non,MEPSTA,POINT (1.376300812496107 6.190739798379672)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2174,Maritime,Golfe,Golfe 6,Baguida,Kpogan azintigome,CS Sainte Catherine College,12BP.294,"{Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Oui,MEPSTA,POINT (1.3774075671020847 6.1862419438331475)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2173,Maritime,Golfe,Golfe 6,Baguida,Kpogan,CS Franco Arabe Arhaman College,90199353,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3714267810524543 6.1858038041171755)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2172,Maritime,Lacs,Lacs 3,Gbodjomé,Kpogan,ECA Roi Des Rois College,BP,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.380158246553769 6.190818775725838)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2171,Maritime,Golfe,Golfe 6,Baguida,Kpogan azitigome,CS Kelch College,90903943,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3790598662944538 6.187125726058897)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2170,Maritime,Golfe,Golfe 6,Baguida,Kpogan,CS Echos Des Leaders College,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3734997940205782 6.189201758286378)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-216f,Maritime,Golfe,Golfe 6,Baguida,Kpogan,CPL Nouveau Adelante,BP 2249,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3789633333333329 6.179523333333331)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-216e,Maritime,Golfe,Golfe 6,Baguida,Agodeke,CS JEsus Nous Aime Collège,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3656064084427217 6.1772414129914415)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-216d,Maritime,Golfe,Golfe 6,Baguida,Agodeke,CS Stella Matutina Collège,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3671039269491523 6.185192103747604)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-216c,Maritime,Golfe,Golfe 6,Baguida,Agbata lanzo,College Prive Laique Pierre Simon,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3822561970302056 6.195804354587075)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-216b,Maritime,Golfe,Golfe 6,Baguida,Devego,CPL Sainte Prospera,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3503909807832688 6.195309415744445)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-216a,Maritime,Golfe,Golfe 6,Baguida,Olibocopé,College Complexe Scolaire La Puissance De Dieu,93515208,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3494130025610673 6.185160702918571)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2169,Maritime,Golfe,Golfe 6,Baguida,Lomnava,CS Le Tresor,12 BP264,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.317573936862022 6.185998448633311)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2168,Maritime,Golfe,Golfe 6,Baguida,Lomnava,CPL New Way For Africa Academy,BP61202,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3171441827499484 6.187359548675586)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2167,Maritime,Golfe,Golfe 6,Baguida,Olibo cope,CS Agnus Dei College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Golfe-Est,Non,MEPSTA,POINT (1.3524250407944882 6.1889236330934105)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2166,Maritime,Golfe,Golfe 6,Baguida,Tamani,Complexe Scolaire Antoine Laurent De Lavoisier Collège,12BP 258 LOME-TOGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine Prive de l'Etat,IESG Golfe-Est,Non,MEPSTA,POINT (1.3255249999999996 6.190405076440273)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2165,Maritime,Golfe,Golfe 6,Baguida,Devego,CEG Devego,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.3363156046120928 6.191457373790805)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2164,Maritime,Golfe,Golfe 6,Baguida,Devego,CS Charlomer College,01 BP E3104,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3518446287050134 6.187226037078531)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2163,Maritime,Golfe,Golfe 6,Baguida,Devego,CS Belali Stars School College,BP 1000 LOME TOGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3525621096116847 6.184072649841437)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2162,Maritime,Golfe,Golfe 6,Baguida,Agodeke,CS Le Leader Star College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3611248271417058 6.186595051169473)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2161,Maritime,Golfe,Golfe 6,Baguida,Tamani,Institut Le Maitre College,BP 62337,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3276738353461357 6.185940429492289)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2160,Maritime,Golfe,Golfe 6,Baguida,Tamagni,EPL Mon Seigneur College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3278671602779384 6.1904823255212476)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-215f,Maritime,Golfe,Golfe 6,Baguida,Adamavo,CPL Saints Pierre Et Paul Adamavo,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3121178907258517 6.174433726153658)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-215e,Maritime,Golfe,Golfe 6,Baguida,Baguida benome,Complexe Scolaire Evangelique La Parole,90116241/99937305,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.332242994280627 6.179901186076515)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-215d,Maritime,Golfe,Golfe 6,Baguida,Baguida cite,CS Lumiere Du Savoir College,01BP750,"{Jeudi,Mercredi,Mardi,Lundi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3171584842833217 6.167646697530784)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-215c,Maritime,Golfe,Golfe 6,Baguida,Adamavo,CPL Le Chemin,99286187,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3066914281319673 6.173392738062489)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-215b,Maritime,Golfe,Golfe 6,Baguida,Tamani,CPL Succès De L Avenir,99573115,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3214724286059873 6.181903360739744)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-215a,Maritime,Golfe,Golfe 6,Baguida,Baguida lisolin,CS St JEan Paul Ii College,BP,"{Vendredi,Jeudi,Mercredi,Lundi,Mardi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3124482276734017 6.165706414375248)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2159,Maritime,Golfe,Golfe 6,Baguida,Mayakope,CIs Divergentia,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3119347153773595 6.176778299230672)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2158,Maritime,Golfe,Golfe 6,Baguida,Baguida,CPL La Misericorde,98278663,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.319484939565823 6.178111437303306)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2157,Maritime,Golfe,Golfe 6,Baguida,Yovokome,Institut Martessi College,BP 1662,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.330351270919218 6.16956842379425)
