FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db9,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Dikame,LPL Les Surdoues,TOGBLEKOPE DIKAME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2348357330549338 6.244529501742047)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db8,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Fidokpui,CPL La Sorbonne Lycée,19BP266,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.218524575352973 6.2545588542953565)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db7,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Fidokpui,CPL Saint Charbel 2 Lycée,19 BP 324 AGOE FIDOKPUI LOME TOGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2242720792111548 6.2565847063470965)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db6,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Dikame,CPL Le Guide Dikame,S/C IESG GOLFE EST,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.230735384106574 6.243592227874504)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db5,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Fidokpui,CPL Evolution,TOGBLEKOPE FIDOKPUI,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2216782238244497 6.262228568415581)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db4,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Fidokpui lomnava,CPL The Wise Lyccee,BP 289,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.227468158659672 6.26077689387824)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db3,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Degome,CS La Corniche Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2009141507989742 6.268506296099582)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db2,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Kotokoli zongo,JEL Malayika,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2115371976487972 6.265054510239379)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db1,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Zongo zilidji,EPL Mouhammadou Rassouloullah Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1957875573419154 6.263002729527076)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-db0,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Cotocoli-zongo,CS Hermann Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2125720065644061 6.270325048988045)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-daf,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Atchanve,CS Prestige Esso Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2097592019932448 6.278919758385052)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-dae,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Haoussa zogo,CS Mon Devoir Lycée,19BP302,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2071477662615995 6.257966874174808)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-dad,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Togblekope,Lycée Togblekope Lycée,S/C IESG GLO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2098357942687883 6.278408829197949)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-dac,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Kotokoli zongo,CS Malayika Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2114302907354195 6.264641861697065)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-dab,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Haoussa-zongo,CS Privee Islamique Darou Naïm,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.206502106657135 6.254381000942918)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-daa,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Afiadegnigban,CPL La Renaissance Divine Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1020558488025802 6.251925511065389)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da9,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Dekpo,Lycée New Deal 2,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1182950036760517 6.229476675027402)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da8,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Dekpo,Lycée De Sanguera Lycée,BP 81263,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.119036554150908 6.231176085563451)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da7,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Atikankope,LPL Les Lumieres,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1235673626230749 6.2298881713541565)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da6,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Dagbessito,CPL El Shaddai Monaye Lycée,92594177,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1261910694787058 6.2456424839889495)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da5,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Devime,CS La Sage Agreee College,Non,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",Lycée,autre,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2074641833832207 6.350221172564486)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da4,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Assiko,CSPL Bernard B. Dadie Lycée,BP 3412 Lome,"{Vendredi,Mercredi,Mardi,Lundi,Jeudi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.132453277583605 6.245341528565882)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da3,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Nanegbe,Lycée Nanegbe Lycée,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,autre,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1509032842876459 6.226626225947199)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da2,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Nanegbe,Lycée CSPL Immaculee,BP20511,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1513350387837387 6.227741180510592)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da1,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Zopomahe,CS Les Victorieux Lycée,23 BP 124,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.131895779178971 6.233644263862038)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-da0,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Zopomahe,CS Univers Betsaleel Lycée,BP 13896,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1361924303238544 6.2360929618354595)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d9f,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Kohé,CS Le Savoir De Kohe Lycée,0BP750,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Lycée,Nsp,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1427555068912778 6.221991001002772)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d9e,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Zopomahe,ITM Ebenezer Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1373735510713 6.228687116516542)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d9d,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Vogome,CS Le Batisseur Lycée,04BP 26 LOME-TOGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.0963393968625526 6.233568220592733)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d9c,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Kladzeme,CSPL Les Gagnants Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2484318372115315 6.309731191262647)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d9b,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Akplome,CS Geni Destin Lycée,39BP338,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2369276840690944 6.331362401390713)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d9a,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Adetikope,Institut De Formation Htib Atlantis Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2228948031047304 6.321324033336226)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d99,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Adetikope,CS David Lycée,Blame1,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.216608757079931 6.320181320423019)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d98,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Tchive,Lycée Adetikope 2,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2115081579567888 6.324756595696995)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d97,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Adoglove,CS Le Tresor Lycée,Adoglove,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.223271489534153 6.3431878913418585)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d96,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Lomegnon kope,CS Mon Reveil F A Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2406054583007622 6.342245674035054)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d95,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Agoute,Lycée Adeticope,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2352979990358313 6.325281524629661)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d94,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Kpotave,CS Mon Parcours Lycée,Non,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2317323284609858 6.305967247599963)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d93,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Adoglove,CS Saint Patrice Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2276949355654636 6.347597476634087)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d92,Maritime,Avé,Avé 1,Kévé,Avedome,Lycée Avedome,Nsp,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Tsevié,Non,MEPSTA,POINT (0.9798191664346232 6.4636345855911)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d91,Maritime,Avé,Avé 1,Kévé,Apeyeme,Lycée Keve,S/C BP 42 KEVE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (0.9212957997934104 6.439328170782025)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d90,Maritime,Avé,Avé 1,Assahoun,Amenyidonkondji,Lycée Lycée Assahoun,BP42,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Tsevié,Non,MEPSTA,POINT (0.9069403631168225 6.460585970399967)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d8f,Maritime,Avé,Avé 1,Assahoun,Apeyeme,ITP Caplan,70507242,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (0.9185532718446763 6.444394590680074)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d8e,Maritime,Avé,Avé 1,Tovégan,Kpota,Lycée Tovegan Lycée,BP27 KEVE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Tsevié,Non,MEPSTA,POINT (0.8918285702178126 6.565512989826969)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d8d,Maritime,Avé,Avé 1,Zolo,Dzolo,Lycée Lycée De Dzolo,BP42,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (0.8870477864739623 6.372632212957317)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d8c,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Zooti centre,Lycée De Zooti,Nsp,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Aného,Oui,MEPSTA,POINT (1.6062769999374578 6.422891227188121)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d8b,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Totsoanyi,College Polyvalent Saint Esprit De Kpalime Lycée,BP 30 KPALIME / 24410038,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Kpalimé,Oui,MEPSTA,POINT (0.6289046297517962 6.90645538131803)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d8a,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Zomayi,CS Agir Pour Tous Lycée,KPALIME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kpalimé,Non,MEPSTA,POINT (0.6272716541238087 6.899603816015195)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d89,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Nyiveme,Lycée Nyiveme Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Non,MEPSTA,POINT (0.6263073378039571 6.925995978456409)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d88,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Kpodzi,Lycée De Kpodzi Kpalime,LYCEE DE KPODZI BP 402 KPALIME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Oui,MEPSTA,POINT (0.6349569609331507 6.9245054611351256)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d87,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Kpalime,Lycée CS Docteur Gustav Nachtigal,BP 154 KPALIME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kpalimé,Non,MEPSTA,POINT (0.6343216666666673 6.918206666666662)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d86,Maritime,Avé,Avé 2,Noépé,Bakakondji,Lycée General CS Les Lumieres,91591744,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.0417749948774906 6.257715552134244)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d85,Maritime,Avé,Avé 2,Noépé,Bakakondji,Lycée Technique CS Les Lumieres,91581744,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.041651276395592 6.257838340678308)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d84,Maritime,Avé,Avé 2,Aképé,Seklekpota,Lycée Noepe,S/C BP 42 Tsevie,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Tsevié,Non,MEPSTA,POINT (1.0480034995077538 6.249332042956841)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d83,Maritime,Avé,Avé 2,Aképé,Adidome,LPL CS CITE Des Sages,70565600,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.0877780541579436 6.2843170632066885)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d82,Maritime,Avé,Avé 2,Aképé,Adidome,CS Nouvelle JErusalem Lycée,79518584,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.0833698311596418 6.287511884876856)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d81,Maritime,Avé,Avé 2,Aképé,Akepedo,CPL Les Archimedes Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.0906656524497889 6.241961485639664)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d80,Maritime,Avé,Avé 2,Aképé,Akato deme,Institut d'enseignement Albert Legrand Lycée,deniadandhiondadjehou@gmail.com,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.0863132311722656 6.205679415254397)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d7f,Maritime,Avé,Avé 2,Badja,Tokoin,Lycée Badja Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Tsevié,Non,MEPSTA,POINT (0.9866992463071338 6.37237648636193)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d7e,Maritime,Avé,Avé 2,Badja,Badja-avedji,EPL Amept Badja-avedji,BP80207 22 51 04 09,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.0517821083064487 6.398118118716828)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d7d,Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Kpetsou,Lycée Kpetsou,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Aného,Non,MEPSTA,POINT (1.5837832363794917 6.521827937010976)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d7c,Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Mome-katihoe,Lycée Lycée Mome-katihoe,BP 77 VOGAN,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Aného,Non,MEPSTA,POINT (1.550459935305964 6.518690875219591)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d7b,Centrale,Blitta,Blitta 1,Waragni,Lawahi,Lycée Waragni Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Sotouboua,Oui,MEPSTA,POINT (1.0297278907834049 8.270988890502519)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d7a,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Mawoussi,Lycée Afagnan Gbleta,BP 70 AFAGNAN,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Aného,Non,MEPSTA,POINT (1.6229397158374002 6.494875065805453)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d79,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Djakpata kondji,Lycée Afagnagan,BP 04 AFAGNAN,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Aného,Oui,MEPSTA,POINT (1.6446273271065615 6.508191585141346)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d78,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Hangoume- agbessi,Lycée Hangoume Lycée,mermosebenissan@gmail.com,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Aného,Non,MEPSTA,POINT (1.6078433732658732 6.367242410827658)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d77,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Attitogon,Lycée Attitogon Lycée,BP11 AFAGNAN,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Aného,Oui,MEPSTA,POINT (1.6591565934467023 6.40914742517038)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d76,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Masseda,Lycée De Masseda,195 BP30 AFAGNAN,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Aného,Oui,MEPSTA,POINT (1.6731072252466663 6.441737992488561)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d75,Maritime,Golfe,Golfe 3,Bè-Ouest,Hedzranawoe,Lycée Centre Culturel Islamique Lome 2,BP 8171,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.227248697849761 6.192222596500378)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d74,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin tame,CS La Revelation Lycée,BP 30455,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine Prive de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2278577113015463 6.1579648439024375)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d73,Maritime,Golfe,Golfe 3,Bè-Ouest,Doumassesse,CS Anna Maria Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2204300789891758 6.1636260571229835)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d72,Maritime,Golfe,Golfe 3,Bè-Ouest,Doumassesse,CS JEan Jacques Rousseau Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.220179252425016 6.159440872228913)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d71,Maritime,Golfe,Golfe 3,Bè-Ouest,Dogbeavou,CS Connaissance Plus Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine Prive de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.21630385060655 6.150509663527494)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d70,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,Lycée Scientifique Lome,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2267454585850381 6.153954582045745)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d6f,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin novissi elavagnon,Lycée Lycée Tokoin 1,01BP320Lome,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2281472544020602 6.150009292998908)
